id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
1691	photoactive layer	0.2053	-0.1733	5	42	59	5	2014
1692	photoanode	0.0464	-0.1047	5	119	270	21	2013.9048
1693	photoanode material	0.1425	-0.176	5	42	103	5	2015.8
1694	photobiological culture	-1.6088	-1.357	15	33	198	6	2013.6667
1695	photocatalyst	0.1352	-0.0167	21	52	73	5	2014
1696	photocatalyst film	-0.2867	-0.1041	4	13	39	3	2012.3333
1697	photoconductor layer	0.2621	0.578	3	95	494	24	2017
1698	photodynamic therapy	1.4402	0.7823	30	52	482	12	2017.5833
1699	photoelectric characteristic	0.5162	0.1542	23	14	101	10	2011.4
1700	photoelectric component	0.5164	0.154	23	14	101	10	2011.4
1701	photoelectric conversion	0.2078	0.5443	8	18	32	3	2013
1702	photoelectric conversion board	-0.7564	-0.2128	26	11	33	3	2012.3333
1703	photoelectric conversion device	0.2939	0.0469	2	231	749	48	2012.8333
1704	photoelectric conversion device comprising	0.2121	0.1502	2	20	89	8	2014.5
1705	photoelectric conversion efficiency	-0.3664	-0.3281	41	251	690	44	2011.3409
1706	photoelectric conversion electrode	-0.9649	-0.7432	41	24	96	4	2008.25
1707	photoelectric conversion element	0.1528	0.267	3	302	1407	87	2014.2184
1708	photoelectric conversion layer	-0.4248	-0.051	4	120	455	27	2013.5556
1709	photoelectric conversion layer composition	-0.3398	0.258	6	19	131	7	2016.7143
1710	photoelectric conversion material	-0.3349	-0.1203	1	31	67	4	2012.75
1711	photoelectric converter	-0.0897	0.0639	24	60	99	7	2009.7143
1712	photoelectric efficiency	-0.0697	0.1493	28	16	27	3	2013.3333
1713	photoelectric transducer element	0.1853	-0.0509	31	10	29	3	2010
1714	photoelectrochemical application	-0.7572	0.1348	11	17	51	3	2008.6667
1715	photoelectrochemical cell	0.0933	0.4895	3	56	96	6	2013.8333
1716	photoelectrochemical device	0.4662	0.2645	8	44	172	15	2018.1333
1717	photoelectrochromic device	0.0587	0.74	34	10	26	3	2004.3333
1718	photoelectrode	-0.2148	-0.0993	4	345	1773	119	2012.1176
1719	photoelectrode layer	-0.0249	-0.0639	21	30	48	3	2014
1720	photoelectrode material	-0.0694	0.0525	11	39	43	3	2009.6667
1721	photoelectrode substrate	-0.5933	-0.0931	20	37	92	6	2010.1667
1722	photoelectron peak	0.8047	-0.5668	29	21	137	7	2014.4286
1723	photoelectron recombination	-0.0021	0.0931	6	17	58	4	2014
1724	photon	-0.1953	-0.2245	1	30	56	5	2012.2
1725	photonic crystal	0.1059	-0.3276	1	16	64	4	2014
1726	photopolymerizable composition	-0.3296	-0.1739	20	29	57	3	2011.6667
1727	photoreceptive layer	-0.6492	-0.4035	15	10	22	4	2009.25
1728	photoreceptor	0.4646	-0.4201	25	12	36	3	2011.3333
1729	photoreceptor layer	0.3175	0.6374	3	20	49	4	2017
1730	photosemiconductor electrode	-0.15	0.2256	6	22	66	3	2017.6667
1731	photosensitive dye	-0.2821	-0.038	10	104	193	14	2010.0714
1732	photosensitive dye molecule	-0.4304	0.2291	12	45	69	3	2007.3333
1733	photosensitive porphyrin	0.5873	0.2604	42	10	27	3	2016.3333
1734	photosensitization dye solution	-0.4904	-0.2055	4	18	39	3	2013.6667
1735	photosensitizer	0.4967	0.3027	2	157	369	22	2014.2727
1736	photosensitizer dye	0.5262	0.1988	7	27	87	15	2010.8
1737	photosensitizing dye	-0.3584	-0.1032	4	52	95	6	2013.6667
1738	photovoltage	-0.2253	0.1902	28	25	48	4	2009.75
1739	photovoltaic	0.1787	-0.0181	20	62	99	8	2015
1740	photovoltaic application	0.1323	0.6547	8	22	34	3	2011.3333
1741	photovoltaic cell	0.0474	0.0025	9	206	636	52	2012.3077
1742	photovoltaic conversion efficiency	-0.47	0.2495	15	45	125	7	2012.2857
1743	photovoltaic device	0.4072	0.1437	22	176	630	32	2014.9375
1744	photovoltaic efficiency	-0.4287	-0.1725	1	9	22	3	2010
1745	photovoltaic material	-0.3937	-0.597	18	76	132	9	2013.7778
1746	photovoltaic module	-0.0855	-0.2086	1	96	206	13	2014
1747	photovoltaic panel	-1.4001	-1.1862	15	47	218	8	2013.5
1748	photovoltaic system	-0.0076	-0.3051	1	20	36	3	2016.6667
1749	phthalocyanine	0.3656	0.138	8	17	22	3	2009
1750	physical strength	-0.2006	0.097	10	18	48	3	2018
1751	piece	-0.2316	-0.2381	10	28	45	5	2015.8
1752	pigment	-0.0079	-0.3001	24	109	201	17	2013.0588
1753	pillar	-0.0755	-1.07	33	37	148	4	2015.75
1754	pivotal event	-1.0286	1.1669	12	31	93	3	2017
1755	plant	-0.099	0.1944	16	60	101	7	2010.4286
1756	plasmon	-0.2393	-0.0427	5	24	43	5	2015.4
1757	plasmon enhanced dye sensitized solar cell	-0.2654	-0.0335	5	7	21	3	2013.3333
1758	plastic substrate	-0.2992	0.0555	11	27	52	3	2013.3333
1759	plate	-0.2475	-0.2364	1	178	332	23	2014.1739
1760	platinum	-0.0155	-0.0467	1	78	124	9	2011.2222
1761	platinum catalyst layer	0.1402	-0.4679	6	17	51	3	2010
1762	platinum group catalyst	0.8052	-0.5674	29	21	137	7	2014.4286
1763	platinum nanoparticle	-0.516	0.306	12	29	52	3	2008.3333
1764	plural kind	0.0646	-0.0497	21	35	69	6	2009.8333
1765	plurality	-0.3862	-0.1473	10	537	2078	150	2012.7733
1766	po3h2	1.2371	0.1762	21	27	77	3	2011.3333
1767	point	-0.279	-0.2695	19	102	265	20	2015.1
1768	pointed crystal particle	-0.9648	-0.7432	41	24	96	4	2008.25
1769	polar monomer	0.6322	0.6699	2	32	244	8	2013.25
1770	poly	0.4535	-0.2098	9	72	205	15	2013.0667
1771	polyaniline derivative	0.4932	0.5134	2	34	87	4	2021.25
1772	polyanion	-2.2902	1.1932	39	19	95	5	2016.8
1773	polyaromatic chromophore	1.1446	0.2995	7	26	156	6	2009.5
1774	polycondensing	0.5195	0.5884	2	48	259	8	2016
1775	polycyclic acceptor donor acceptor	2.4156	-0.5941	13	25	75	3	2020
1776	polycyclic unit	2.5147	-0.6073	13	25	110	5	2019.8
1777	polydisperse collection	-0.274	0.8441	16	40	117	3	2011.3333
1778	polyester film	-0.3336	-0.0784	20	35	71	6	2010.8333
1779	polyethylene glycol	0.0339	0.0244	9	29	50	3	2017
1780	polymer	0.4558	0.0493	9	405	1909	105	2014.3143
1781	polymer blend	1.6774	-0.3383	13	54	494	23	2018.6957
1782	polymer compound	0.2294	0.3857	2	66	368	14	2010.9286
1783	polymer comprising graft	0.425	0.8058	16	21	103	5	2014.8
1784	polymer dispersed liquid crystal	-1.4888	0.1532	44	8	22	3	2012.6667
1785	polymer electrolyte	-0.0615	0.08	9	88	224	18	2012.3889
1786	polymer electrolyte composition	0.0776	0.074	1	58	120	7	2010.5714
1787	polymer fiber	-0.2644	0.1752	9	22	55	3	2012.6667
1788	polymer film	0.2819	-0.4462	40	62	202	16	2015.0625
1789	polymer film electrolyte	-0.2639	0.1751	9	22	55	3	2012.6667
1790	polymer material	0.0498	-0.1604	1	116	199	13	2013.3077
1791	polymerizable functional group	0.3902	0.7214	16	44	127	6	2013.3333
1792	polymerizable monomer	0.632	0.6706	2	32	244	8	2013.25
1793	polymerizable vinyl group	0.6318	0.6706	2	32	244	8	2013.25
1794	polymerization	0.0378	0.2673	28	110	226	13	2011.3846
1795	polymerization step	0.5262	-0.686	40	16	76	5	2020.8
1796	polymerization temperature	0.5262	-0.6861	40	16	76	5	2020.8
1797	polyolefin	-0.5386	-0.2694	19	26	97	8	2013.375
1798	polysilicone	-1.1422	0.8362	32	18	66	4	2014.75
1799	polyvalent onium salt compound	0.1854	-0.0509	31	10	29	3	2010
1800	polyvinyl butyral	-1.1423	0.8363	32	18	66	4	2014.75
1801	polyvinylidene fluoride	0.2604	-0.088	9	24	42	3	2014.3333
1802	pore	-0.3169	0.0152	25	86	248	21	2012.2857
1803	pore radius	-0.2929	0.3094	5	17	51	4	2015.25
1804	pore volume	-0.2926	0.3091	5	17	51	4	2015.25
1805	porosity	-0.27	0.4437	16	81	222	11	2011.6364
1806	porous conductive powder layer	-0.3035	0.5362	27	27	67	4	2015.75
1807	porous electrode	-0.3805	0.0223	25	24	81	7	2011.4286
1808	porous film	-0.0472	0.0971	2	143	384	28	2012.3571
1809	porous film structure	0.1851	-0.3896	21	26	135	9	2012.5556
1810	porous insulating layer	-0.5046	0.0513	27	26	117	6	2018.8333
1811	porous insulating substrate	-0.8045	-0.1606	27	20	76	4	2017
1812	porous insulation layer	-0.6757	-0.2482	4	17	48	3	2014.3333
1813	porous insulation substrate	-0.6715	0.0318	27	18	50	3	2014.3333
1814	porous isolating substrate	-0.8126	-0.0028	26	22	66	3	2019.3333
1815	porous layer	-0.6704	0.1155	26	131	426	29	2012.6207
1816	porous membrane	-0.14	0.089	28	33	45	4	2012.25
1817	porous metal oxide film	-0.3323	0.0907	17	25	100	4	2006.75
1818	porous metal oxide layer	-0.8775	-0.6741	41	31	112	6	2010.1667
1819	porous semiconductor electrode film	-0.6157	-0.1265	20	23	75	5	2007.6
1820	porous semiconductor electrode substrate	-0.319	-0.0963	11	16	26	3	2020
1821	porous semiconductor film	-0.4893	-0.335	25	32	84	9	2007.1111
1822	porous semiconductor layer	-0.5487	-0.1867	4	184	660	49	2013.6735
1823	porous structure	0.0479	-0.1212	1	37	55	4	2014.25
1824	porous substrate	-0.6072	0.0521	27	29	130	7	2016.5714
1825	porous surface	-0.8985	-0.7394	4	17	64	4	2013.5
1826	porous thin film	-0.023	0.1031	6	28	47	3	2013.6667
1827	porous titanium oxide laminate	-0.1771	-0.0285	6	29	61	3	2015
1828	porous titanium oxide layer	-0.2354	-0.0846	6	60	169	9	2013.7778
1829	porphyrin	0.6414	0.1207	7	51	213	17	2015.5294
1830	porphyrin core	0.8385	0.1595	7	23	128	8	2017.125
1831	porphyrin dye	0.5534	0.2406	42	14	37	5	2016.4
1832	portion	-0.5267	-0.1909	26	307	1828	125	2012.68
1833	position	-0.3954	-0.4452	18	125	548	30	2015.9667
1834	positive charging type	0.4646	-0.4201	25	12	36	3	2011.3333
1835	positive electrode	-0.2881	-0.0353	10	50	85	7	2014.5714
1836	positive polarity conductive substrate	-0.6793	0.242	15	19	55	3	2013.3333
1837	potassium salt	0.337	0.5023	3	33	86	3	2016.6667
1838	potential use	-0.5534	-0.3944	25	6	24	4	2007
1839	powder	-0.1143	-0.0548	5	152	323	20	2013.15
1840	powder ink preparation	-0.3121	0.5647	27	21	59	3	2013.6667
1841	powder layer	-0.312	0.5645	27	21	59	3	2013.6667
1842	powder layer compaction	-0.3118	0.5645	27	21	59	3	2013.6667
1843	powder layer heating	-0.3118	0.5645	27	21	59	3	2013.6667
1844	powder preparation	-0.3123	0.5651	27	21	59	3	2013.6667
1845	power	-0.2039	-0.4162	1	202	493	37	2014.3784
1846	power conversion efficiency	0.0777	-0.2205	1	81	173	13	2013.1538
1847	power generation	-0.3118	-0.406	29	56	165	10	2015.1
1848	power generation efficiency	-0.4754	0.1586	15	68	184	12	2012.6667
1849	power management	-0.1881	-0.775	1	25	99	4	2015.25
1850	power output	-0.1726	-0.7278	1	30	105	5	2015.8
1851	power output demand	-0.1884	-0.7746	1	25	99	4	2015.25
1852	power source	-0.2721	-0.2858	1	49	98	11	2014.3636
1853	pre transparent electrode	-0.1405	-0.053	14	30	55	4	2011
1854	precursor	-0.0663	-0.0993	1	139	277	18	2012.2222
1855	precursor solution	-0.3888	-0.0339	1	20	42	4	2012.5
1856	preferred compound	0.5669	0.0838	7	21	40	3	2016.6667
1857	preferred embodiment	0.6691	0.0616	7	32	50	3	2016
1858	preparation	0.7418	-0.2978	13	372	2248	146	2016.4041
1859	preparation method	-0.1094	0.1035	11	168	377	26	2013.1154
1860	preparation thereof	-1.0475	-0.2883	36	38	48	3	2011
1861	presence	-0.0622	0.3494	16	197	436	23	2010.7826
1862	present application discloses compound	0.6777	0.1728	20	7	28	4	2021
1863	present application discloses stilbene derivative compound	0.6595	0.1503	20	9	30	4	2021.25
1864	present disclosure	-0.8425	0.9865	12	94	197	10	2019.5
1865	present disclosure relate	0.0806	-0.143	5	63	156	14	2018.7143
1866	present electrolyte	0.2341	-0.2143	31	32	96	3	2017
1867	present invention	-0.0494	-0.0473	6	979	4800	329	2012.8419
1868	present invention concern	-0.1166	-0.092	1	62	87	5	2014.2
1869	present invention feature	0.1063	-0.3279	1	16	64	4	2014
1870	present invention pertain	0.3316	0.337	2	50	109	6	2014.3333
1871	present invention relate	0.2249	0.1288	8	688	3242	254	2014.4685
1872	present work	0.2343	-0.2147	31	32	96	3	2017
1873	pressure	-0.1752	-0.0764	1	130	246	15	2015
1874	previous flat structure	-0.0763	-1.0706	33	37	148	4	2015.75
1875	primary loss mechanism	-1.1334	1.4333	12	32	96	3	2018
1876	principal	0.7499	-0.293	21	12	48	4	2013.75
1877	printed pattern	-0.812	-0.0028	26	22	66	3	2019.3333
1878	printing method	-0.2044	-0.2385	24	16	46	3	2008.3333
1879	prior art	0.4912	-0.0496	8	26	56	3	2009
1880	pristine tio2	0.2152	-0.2007	5	15	45	3	2016.3333
1881	problem	-0.1226	0.0845	23	151	271	16	2014.8125
1882	procedure	-0.2741	0.845	16	40	117	3	2011.3333
1883	process	0.2717	-0.0548	35	638	2623	170	2012.9529
1884	process comprising	0.375	0.4103	2	57	111	5	2014.4
1885	process time	-0.5753	0.2601	11	18	54	3	2012.3333
1886	processing	-0.0527	-0.1428	1	87	120	7	2012.5714
1887	processing method	-0.3883	-0.1893	14	27	81	3	2008.3333
1888	product	-0.8792	-0.5808	15	146	424	23	2014.4783
1889	production	-0.2886	-0.3773	15	325	1147	70	2012.4429
1890	production cost	-0.2593	-0.4243	17	48	121	6	2013.1667
1891	production method	-0.183	-0.4973	33	140	379	20	2011.4
1892	production process	-0.0871	-0.0656	1	138	224	11	2012.5455
1893	production yield	-0.4132	-0.3035	19	13	46	4	2012.75
1894	productivity	-0.0314	0.2963	28	37	80	4	2010
1895	property	-0.0983	-0.0105	1	273	640	45	2013.0889
1896	propylene carbonate	0.2711	-0.0744	9	23	38	3	2015.6667
1897	protective layer	-0.1469	-0.1684	1	49	62	5	2014.6
1898	protic ionic liquid	2.1301	-0.1384	43	17	80	5	2016.2
1899	protonic acid group	0.0427	0.4004	28	31	81	5	2008.8
1900	protrusion	-0.6278	-0.4353	41	26	65	4	2009
1901	provision	0.0365	0.251	23	29	87	3	2016.6667
1902	proviso	1.0032	-0.3595	29	52	218	11	2014.4545
1903	psc	1.8907	-0.5195	13	59	1208	56	2019.3036
1904	pseudohalide anion	1.1776	0.5011	22	28	139	5	2019.2
1905	pseudohalogen	0.9008	-4.2093	46	4	12	3	2013.3333
1906	psi	0.0295	-0.4916	6	23	53	3	2012
1907	pure anatase titanium oxide	0.6008	0.8438	8	7	21	3	2012.6667
1908	purity	0.4713	-0.7136	37	11	32	4	2009.25
1909	pvdf	0.2992	-0.094	9	31	68	5	2010
1910	px2	0.1952	0.7804	3	19	57	3	2012.3333
1911	pyridine	0.1817	0.0245	9	42	87	7	2015.4286
1912	pyridine derivative	0.162	-0.0114	9	31	51	4	2013
1913	pyridine ring	0.295	0.3129	3	58	153	10	2016.6
1914	pyrrolidinofullerene	1.1737	-0.4384	13	12	48	4	2017.5
1915	pyrrolidone compound	0.0244	0.3772	28	22	64	3	2011.3333
1916	quantum	0.3875	0.1823	34	36	220	14	2012.8571
1917	quantum dot	-0.1874	-0.0696	5	41	75	6	2013.6667
1918	quasi solid electrolyte	0.0063	-0.1715	9	20	69	7	2009.2857
1919	quasisolid state htm	0.1723	-0.184	14	15	58	4	2016.75
1920	quaternary ammonium cation	0.4249	0.806	16	21	103	5	2014.8
1921	quaternary ammonium salt	0.5297	0.4707	2	49	99	4	2011
1922	quaternary ammonium salt structure	0.4249	0.806	16	21	103	5	2014.8
1923	quinolinium dye	0.2213	0.1478	2	11	33	3	2015.3333
1924	r being h	1.2367	0.1761	21	27	77	3	2011.3333
1925	r r1	0.6155	0.5282	2	25	75	3	2012.6667
1926	r1 r4	0.556	0.5082	2	21	45	3	2020.6667
1927	r12	1.245	-0.1252	7	26	72	3	2014
1928	r2 bond	0.5408	0.6883	2	12	36	3	2021.6667
1929	r2 comprise hydrogen	0.6153	0.5283	2	25	75	3	2012.6667
1930	r21	1.2452	-0.1248	7	26	72	3	2014
1931	r22	1.2449	-0.1249	7	26	72	3	2014
1932	r31	1.2448	-0.1252	7	26	72	3	2014
1933	r32	1.2449	-0.1254	7	26	72	3	2014
1934	r41	1.245	-0.1248	7	26	72	3	2014
1935	r42	1.245	-0.125	7	26	72	3	2014
1936	radiation	-0.1069	-0.4636	1	127	279	13	2013.3077
1937	radicals r11	1.2453	-0.1246	7	26	72	3	2014
1938	radius	0.3832	-0.0749	9	15	75	5	2009.6
1939	random sequence	2.7726	-0.6796	13	22	880	40	2019.3
1940	range	-0.1438	-0.1768	1	321	807	47	2013.4043
1941	ratio	-0.0522	0.1661	6	227	617	34	2015.0294
1942	raw material	0.1078	0.0053	5	30	49	3	2012.6667
1943	raw material metal oxide	-0.22	-0.3181	17	17	46	3	2006.6667
1944	reaction	-0.0264	0.1237	34	194	462	33	2012.4242
1945	reaction mixture	-0.1027	-0.0737	5	27	56	4	2013.25
1946	reactive compound	0.0564	0.1256	6	28	80	6	2015.5
1947	real time	-0.2751	-0.4813	17	25	75	3	2013
1948	rear side	-0.5665	-0.4889	36	15	36	4	2016.75
1949	recess	-0.3825	-0.1931	20	41	79	7	2008.5714
1950	rechargeable battery	-0.2445	-0.271	10	13	26	4	2016
1951	redox	0.0002	-0.0883	31	48	109	8	2014.25
1952	redox couple	0.2512	0.2009	3	96	188	13	2013.3846
1953	redox derivative	0.3143	-0.0202	9	37	115	9	2009.5556
1954	redox electrolyte	-0.1136	-0.056	4	86	179	10	2010
1955	redox mediator	0.186	0.2526	3	33	52	5	2014.8
1956	redox pair	0.124	0.215	2	35	40	3	2014.3333
1957	redox shuttle	0.7986	0.0307	35	39	108	6	2019.3333
1958	reduced photo degradation rate	-0.5752	0.2602	11	18	54	3	2012.3333
1959	reduction	-0.0879	-0.0409	1	115	162	10	2009.6
1960	reflective display	-0.1134	0.0976	1	36	43	3	2010.3333
1961	refraction	0.1165	-0.2895	1	30	94	6	2013.6667
1962	refractive index	-0.2427	-0.0448	10	37	68	6	2013.1667
1963	regard	-0.5575	-0.8551	18	42	188	9	2015.1111
1964	region	-0.4877	-0.2045	19	215	612	39	2012.8974
1965	regulation	0.0292	-0.011	5	32	72	4	2018
1966	related art	0.0086	0.113	9	23	31	3	2015.3333
1967	relationship	-0.2724	-0.3141	29	53	141	8	2016.875
1968	reliability	-0.2247	0.0237	10	69	147	11	2015.4545
1969	removable inorganic particle	-0.1628	1.361	24	8	23	3	2012
1970	requirement	-0.2521	-0.1394	1	25	41	3	2015.6667
1971	resin	-0.8586	-0.1706	26	49	253	20	2011.15
1972	resin material	-0.3372	0.0081	17	46	142	6	2008.5
1973	resistance	-0.1392	0.0588	23	182	360	21	2012.8095
1974	respect	-0.1183	-0.1333	1	72	123	8	2015.75
1975	respective base plate	-0.4239	-0.5308	10	18	70	5	2019.8
1976	respective refractive index	-0.0292	-0.1864	1	13	52	4	2012
1977	respective unit cell	-0.9046	-0.3326	19	24	120	5	2013
1978	response	-0.0665	-0.1357	1	77	127	11	2013.1818
1979	ring	0.5232	0.3242	2	171	606	31	2015.9677
1980	ring system comprising	0.4681	0.4096	3	22	66	3	2014.3333
1981	rise	-0.0822	0.1173	8	37	63	5	2011.8
1982	role	-0.2032	-0.41	1	56	128	7	2014.1429
1983	roll	-0.0688	-0.1672	9	46	112	8	2010.5
1984	roller	-0.2997	-0.1588	1	20	52	4	2012
1985	roof	-0.5975	-0.5814	10	27	96	10	2012.5
1986	roof panel	-0.3084	0.0024	1	24	40	4	2014.25
1987	room	-0.5397	0.2489	11	17	66	4	2016.75
1988	room temperature	0.3698	-0.2198	21	74	168	14	2013.5714
1989	rotation	-0.3026	-0.1102	1	18	35	3	2012.6667
1990	ruthenium	0.477	0.2017	23	65	212	24	2011.1667
1991	ruthenium atom	0.5998	0.3555	2	25	71	3	2012
1992	ruthenium complex	0.5	0.2266	23	62	202	19	2011.9474
1993	rutile	-0.1032	-0.0742	5	27	56	4	2013.25
1994	rutile crystal structure	-0.0414	-0.5261	24	8	24	3	2016.6667
1995	rutile phase	-0.1238	-0.0696	5	27	56	4	2014.25
1996	rutile type titanium oxide particle	-0.7534	0.1248	27	8	32	4	2017.75
1997	s cm	0.2335	-0.2151	31	32	96	3	2017
1998	saline brine product	-1.6098	-1.3564	15	33	198	6	2013.6667
1999	salt	0.495	0.0912	21	247	754	56	2013.5179
2000	sample	-0.0149	0.0734	8	17	26	3	2013.6667
2001	sandwich structure	-0.9863	0.9455	32	7	19	3	2021.6667
2002	scatter incident light	-1.4888	0.1526	44	8	22	3	2012.6667
2003	scattering layer	-0.3076	0.1258	9	67	157	10	2013
2004	schemes	0.2343	-0.2147	31	32	96	3	2017
2005	sea salt	-1.608	-1.3567	15	33	198	6	2013.6667
2006	seal	-0.3209	-0.3698	10	38	55	4	2016.25
2007	seal member	-0.3291	-0.1735	20	29	57	3	2011.6667
2008	sealability	-0.3602	-0.356	29	52	126	8	2013
2009	sealant	-0.4145	-0.3133	29	112	341	24	2013.3333
2010	sealant composition	-0.5846	-0.2075	19	41	86	6	2012
2011	sealing agent	-0.2282	0.1305	9	52	117	9	2012.3333
2012	sealing method	-0.3353	-0.1628	24	18	36	5	2010.6
2013	sealing portion	-0.5677	-0.1414	17	23	48	4	2015
2014	second	-0.2152	-0.0738	11	20	34	3	2014
2015	second back electrode	-0.3884	-0.1893	14	27	81	3	2008.3333
2016	second base plate	-0.4236	-0.5304	10	18	70	5	2019.8
2017	second conductive layer	-0.3909	-0.0204	1	65	167	11	2013.3636
2018	second conductive substrate	-0.8986	-0.331	19	31	129	7	2012.4286
2019	second dye	0.0399	-0.0152	4	43	47	3	2012
2020	second electrode	-0.5606	0.0524	3	258	1036	75	2013.32
2021	second electrode layer	-0.2042	-0.1589	10	25	52	4	2015.25
2022	second lead	-0.4238	-0.5304	10	18	70	5	2019.8
2023	second light	-0.3955	-0.5655	4	22	65	4	2015.75
2024	second material	-1.1992	0.4021	32	12	33	3	2006.6667
2025	second metal layer	-1.0955	0.2148	32	13	39	3	2014.6667
2026	second organic material	-0.2531	-0.3461	29	22	66	3	2017
2027	second panel	-0.3338	-0.9166	18	23	67	3	2015
2028	second panel ssdsc cell	-0.3334	-0.9163	18	23	67	3	2015
2029	second photoelectric conversion unit	-0.7561	-0.2128	26	11	33	3	2012.3333
2030	second polymer	0.3094	0.0237	9	18	40	4	2006.5
2031	second pore	-0.0508	-0.1452	1	19	28	3	2012.6667
2032	second porous conducting layer	-0.8045	-0.1605	27	20	76	4	2017
2033	second porous layer	-0.741	-0.0008	26	29	106	7	2016.4286
2034	second sheet	-0.4127	-0.3034	19	13	46	4	2012.75
2035	second solar cell	-0.369	0.0645	1	35	72	5	2015
2036	second solar cell unit	-0.986	0.9459	32	7	19	3	2021.6667
2037	second solution	-0.1802	-0.0282	1	23	38	3	2009.6667
2038	second substrate	-0.5621	-0.196	19	131	396	27	2012
2039	second surface	-0.7677	-0.1222	26	65	222	14	2015.0714
2040	second transparent substrate	-0.3787	-0.1747	10	43	80	7	2014.4286
2041	second wavelength	-0.023	-0.1547	4	24	54	3	2014
2042	secondary effect	0.0366	0.2511	23	29	87	3	2016.6667
2043	section	-0.3212	-0.1768	1	122	323	22	2013.1364
2044	seed layer	-0.0973	-0.075	5	24	40	3	2014.3333
2045	seg tio2	-0.3206	0.6714	5	23	106	5	2017.4
2046	selection	-0.1973	-0.0999	1	41	85	4	2009
2047	selective adsorbent	0.6486	-0.5111	37	30	174	6	2012.6667
2048	self	-0.7105	0.8112	12	156	378	21	2013.619
2049	semi conductive micro	-0.0763	-1.0704	33	37	148	4	2015.75
2050	semiconducting oxide	-0.2244	-0.0458	5	18	43	5	2012
2051	semiconductor	0.3381	-0.1873	37	257	931	55	2012.4727
2052	semiconductor device	1.9941	-0.1246	43	30	98	6	2015.8333
2053	semiconductor electrode	-0.0357	0.0656	11	215	593	46	2009.2391
2054	semiconductor electrode layer	-0.2162	-0.0532	5	26	45	4	2011
2055	semiconductor film	-0.3533	-0.1685	25	53	100	7	2008.7143
2056	semiconductor film photoelectrode	-0.9349	-0.4115	40	18	666	37	2010.973
2057	semiconductor fine particle	0.3218	0.571	3	77	351	18	2017.5
2058	semiconductor fine particle layer	0.1136	0.4544	3	56	143	6	2014.5
2059	semiconductor interface	1.0259	-0.5503	37	10	28	3	2010.6667
2060	semiconductor layer	-0.2507	-0.0682	10	159	349	28	2010.3571
2061	semiconductor material	0.6133	-0.3055	37	57	83	8	2012.625
2062	semiconductor mixture	2.2619	-0.5753	13	16	48	3	2019.3333
2063	semiconductor nanofiber	-0.3523	-0.5205	4	28	81	6	2014.1667
2064	semiconductor nanoparticle	-0.2779	-0.4423	4	18	28	3	2013
2065	semiconductor nanoparticle layer	-0.3957	-0.5654	4	22	65	4	2015.75
2066	semiconductor nanostructure	-0.1194	0.3182	16	15	55	4	2009
2067	semiconductor oxide layer	-0.2489	0.072	25	28	94	11	2010.5455
2068	semiconductor particle	0.0562	-0.4726	33	137	453	26	2012.5385
2069	semiconductor particle dispersion liquid	-0.4555	-0.3044	25	15	44	3	2006.6667
2070	semiconductor pillar	-0.0755	-1.0702	33	37	148	4	2015.75
2071	sensitized dye	-0.835	-0.6797	4	24	76	5	2013
2072	sensitized semiconductor film	0.2799	-0.4077	21	15	105	7	2013.4286
2073	sensitized solar cell	-0.0636	0.2127	24	43	97	6	2011.1667
2074	sensitized solar cell module	-0.9041	-0.3327	19	24	120	5	2013
2075	sensitizer	0.7333	0.2685	7	147	501	36	2014.4722
2076	sensitizer dye	0.3727	-0.6774	37	29	81	9	2012.7778
2077	sensitizer molecule	-1.1332	1.4338	12	32	96	3	2018
2078	sensitizing dye	-0.186	0.1054	6	237	684	41	2012.2195
2079	sensor	-0.2813	-0.4253	18	109	179	12	2016.5833
2080	sensor region	-0.5543	-0.8993	18	35	231	12	2017
2081	separation	-0.2569	0.0086	1	12	20	3	2017
2082	separation membrane	0.6504	-0.51	37	30	174	6	2012.6667
2083	separator	-0.1938	0.0195	25	46	51	3	2014.3333
2084	sequence	-0.2108	-0.1106	20	79	119	8	2013.75
2085	sequential series multijunction dye sensitized solar cell device	0.9322	0.0389	35	19	86	5	2020.6
2086	serial structure	-0.7061	-0.1581	27	37	94	5	2016
2087	series	-0.1795	-0.3438	30	276	1332	59	2015.2542
2088	service condition	-0.5752	0.2601	11	18	54	3	2012.3333
2089	service life	-0.0721	-0.3066	1	22	33	3	2017.3333
2090	set	-0.0314	-0.0856	1	43	71	5	2015.4
2091	shape	-0.217	-0.0176	17	147	350	22	2011.9091
2092	sheet	-0.1427	-0.0629	17	134	259	15	2010.8
2093	short circuit	-0.0701	-0.1476	1	59	121	9	2012.6667
2094	short circuit photocurrent density	0.3118	-0.0957	8	62	131	9	2010.6667
2095	side	-0.5918	0.0488	32	285	937	67	2014.8955
2096	side chain	0.2331	0.1853	8	32	65	5	2008.2
2097	side opposite	-1.0164	-0.1979	26	31	285	20	2012.25
2098	side surface	-0.9813	-0.2411	26	36	304	23	2011.4348
2099	sidewall	-1.1713	-0.3348	36	25	72	3	2015.6667
2100	significant improvement	-1.6091	-1.3568	15	33	198	6	2013.6667
2101	silica	0.0357	0.0146	1	55	76	5	2011.2
2102	silica polymer	-0.1625	1.3608	24	8	23	3	2012
2103	silicon substrate	-1.1707	-0.3348	36	25	72	3	2015.6667
